"","Count","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","module","connectivity","participation","role","Compartment","Rootstock"
"Otu00627","150","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00627",10,-1.16786815385901,0,"Peripheral","Rhizosphere","Maxifort"
"Otu002041","1151","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Bullera","s__Bullera_unica","Otu00204",10,-1.0588348199925,0.375,"Peripheral","Rhizosphere","Maxifort"
"Otu003912","361","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Lysurus","s__Lysurus_cruciatus","Otu00391",10,-1.0588348199925,0.375,"Peripheral","Rhizosphere","Maxifort"
"Otu002132","1092","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_sp","Otu00213",10,-0.949801486125997,0,"Peripheral","Rhizosphere","Maxifort"
"Otu002633","783","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolales_family_Incertae_sedis","g__Sporobolomyces","s__Sporobolomyces_oryzicola","Otu00263",10,-0.949801486125997,0,"Peripheral","Rhizosphere","Maxifort"
"Otu002911","607","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Phallus","s__Phallus_rugulosus","Otu00291",10,-0.949801486125997,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00491","240","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Ganodermataceae","g__Ganoderma","s__Ganoderma_lucidum","Otu00491",10,-0.949801486125997,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00613","157","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_pilosum","Otu00613",10,-0.949801486125997,0.32,"Peripheral","Rhizosphere","Maxifort"
"Otu005211","217","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00521",10,-0.622701484526483,0,"Peripheral","Rhizosphere","Maxifort"
"Otu001072","2610","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolales_family_Incertae_sedis","g__Rhodotorula","s__Rhodotorula_slooffiae","Otu00107",10,-0.622701484526483,0.21875,"Peripheral","Rhizosphere","Maxifort"
"Otu002012","1183","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","f__Microascaceae_unclassified",NA,"Otu00201",10,-0.622701484526483,0.37037037037037,"Peripheral","Rhizosphere","Maxifort"
"Otu001572","1681","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__unclassified_Bionectriaceae","s__Bionectriaceae_sp","Otu00157",10,-0.622701484526483,0.462809917355372,"Peripheral","Rhizosphere","Maxifort"
"Otu000692","4518","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_sp","Otu00069",10,-0.513668150659978,0.486111111111111,"Peripheral","Rhizosphere","Maxifort"
"Otu00467","259","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Stagonospora","s__Stagonospora_sp_UM_1110","Otu00467",10,-0.513668150659978,0.571428571428572,"Peripheral","Rhizosphere","Maxifort"
"Otu000272","12890","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00027",10,-0.404634816793473,0.402777777777778,"Peripheral","Rhizosphere","Maxifort"
"Otu003792","373","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella",NA,"Otu00379",10,-0.295601482926969,0.277777777777778,"Peripheral","Rhizosphere","Maxifort"
"Otu00686","128","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","f__Hypocreaceae_unclassified",NA,"Otu00686",10,-0.186568149060464,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00653","142","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00653",10,-0.186568149060464,0.152777777777778,"Peripheral","Rhizosphere","Maxifort"
"Otu001703","1519","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00170",10,-0.0775348151939591,0.244897959183674,"Peripheral","Rhizosphere","Maxifort"
"Otu00272","713","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","f__Nectriaceae_unclassified",NA,"Otu00272",10,-0.0775348151939591,0.244897959183674,"Peripheral","Rhizosphere","Maxifort"
"Otu002003","1204","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Scedosporium","s__Scedosporium_minutispora","Otu00200",10,0.0314985186725459,0,"Peripheral","Rhizosphere","Maxifort"
"Otu006311","149","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Westerdykella","s__Westerdykella_sp","Otu00631",10,0.0314985186725459,0.13265306122449,"Peripheral","Rhizosphere","Maxifort"
"Otu003152","525","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Lysurus","s__Lysurus_cruciatus","Otu00315",10,0.0314985186725459,0.3203125,"Peripheral","Rhizosphere","Maxifort"
"Otu000763","4062","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_pilosum","Otu00076",10,0.140531852539051,0.124444444444444,"Peripheral","Rhizosphere","Maxifort"
"Otu001741","1363","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00174",10,0.467631854138565,0.188365650969529,"Peripheral","Rhizosphere","Maxifort"
"Otu002803","672","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00280",10,0.467631854138565,0.321995464852608,"Peripheral","Rhizosphere","Maxifort"
"Otu000383","7832","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_humilis","Otu00038",10,0.57666518800507,0.488165680473373,"Peripheral","Rhizosphere","Maxifort"
"Otu002622","790","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Scedosporium","s__Scedosporium_minutispora","Otu00262",10,0.685698521871575,0.34375,"Peripheral","Rhizosphere","Maxifort"
"Otu002641","772","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__unclassified_Nectriaceae","s__Nectriaceae_sp","Otu00264",10,0.685698521871575,0.452674897119342,"Peripheral","Rhizosphere","Maxifort"
"Otu000951","3139","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00095",10,0.794731855738079,0.226843100189036,"Peripheral","Rhizosphere","Maxifort"
"Otu002702","722","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_kurunegalense","Otu00270",10,0.903765189604584,0.367626886145405,"Peripheral","Rhizosphere","Maxifort"
"Otu001253","2124","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Occultifur","s__Occultifur_externus","Otu00125",10,0.903765189604584,0.37037037037037,"Peripheral","Rhizosphere","Maxifort"
"Otu001553","1700","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Lysurus","s__Lysurus_cruciatus","Otu00155",10,1.01279852347109,0.152777777777778,"Peripheral","Rhizosphere","Maxifort"
"Otu000123","33940","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00012",10,1.3398985250706,0.398530762167126,"Peripheral","Rhizosphere","Maxifort"
"Otu001993","1209","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__unclassified_Bionectriaceae","s__Bionectriaceae_sp","Otu00199",10,1.44893185893711,0.438271604938272,"Peripheral","Rhizosphere","Maxifort"
"Otu000633","4891","k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__unclassified_Ustilaginales","g__unclassified_Ustilaginales","s__Ustilaginales_sp","Otu00063",10,1.66699852667012,0.517006802721088,"Peripheral","Rhizosphere","Maxifort"
"Otu000473","6355","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Cystofilobasidiaceae","g__Guehomyces","s__Guehomyces_pullulans","Otu00047",10,1.77603186053662,0.45,"Peripheral","Rhizosphere","Maxifort"
"Otu000553","5802","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_equina","Otu00055",10,1.88506519440313,0.291666666666667,"Peripheral","Rhizosphere","Maxifort"
"Otu000203","21248","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00020",10,1.88506519440313,0.552951388888889,"Peripheral","Rhizosphere","Maxifort"
"Otu001433","1850","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Scedosporium","s__Scedosporium_minutispora","Otu00143",10,2.21216519600264,0.30125,"Peripheral","Rhizosphere","Maxifort"
"Otu000781","3934","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Phallus","s__Phallus_rugulosus","Otu00078",11,-0.75,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00483","246","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Aspergillus","s__Aspergillus_ochraceus","Otu00483",11,-0.75,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00990","61","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00990",11,-0.75,0,"Peripheral","Rhizosphere","Maxifort"
"Otu000503","6270","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Davidiellaceae","g__Davidiella","s__Davidiella_tassiana","Otu00050",11,0.5,0,"Peripheral","Rhizosphere","Maxifort"
"Otu003991","352","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00399",11,1.75,0,"Peripheral","Rhizosphere","Maxifort"
"Otu001981","1210","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_flavus","Otu00198",12,-0.845154254728517,0,"Peripheral","Rhizosphere","Maxifort"
"Otu006661","135","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Cryptococcus","s__Cryptococcus_sp","Otu00666",12,-0.845154254728517,0,"Peripheral","Rhizosphere","Maxifort"
"Otu006091","159","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Pyrenochaetopsis","s__Pyrenochaetopsis_sp_NRRL_62966","Otu00609",12,-0.845154254728517,0.5,"Peripheral","Rhizosphere","Maxifort"
"Otu007651","103","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Hypocrea","s__Hypocrea_virens","Otu00765",12,-0.845154254728517,0.5,"Peripheral","Rhizosphere","Maxifort"
"Otu001031","2678","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_proliferatum","Otu00103",12,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu004261","304","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","o__Agaricales_unclassified","o__Agaricales_unclassified",NA,"Otu00426",12,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00656","140","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_nepalense","Otu00656",12,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu005091","228","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","o__Hypocreales_unclassified","o__Hypocreales_unclassified",NA,"Otu00509",12,0,0.666666666666667,"Connector","Rhizosphere","Maxifort"
"Otu002482","837","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Phallus","s__Phallus_rugulosus","Otu00248",12,0.845154254728517,0,"Peripheral","Rhizosphere","Maxifort"
"Otu001263","2112","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Trichosporon","s__Trichosporon_ovoides","Otu00126",12,2.53546276418555,0.408163265306123,"Connector Hub","Rhizosphere","Maxifort"
"Otu00773","100","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","o__Saccharomycetales_unclassified","o__Saccharomycetales_unclassified",NA,"Otu00773",13,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu01234","39","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__unclassified_Glomeraceae","s__Glomeraceae_sp","Otu01234",13,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu000591","5643","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_family_Incertae_sedis","g__Candida","s__Candida_quercitrusa","Otu00059",14,-0.9320546490018,0,"Peripheral","Rhizosphere","Maxifort"
"Otu003441","447","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00344",14,-0.9320546490018,0,"Peripheral","Rhizosphere","Maxifort"
"Otu004751","250","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00475",14,-0.9320546490018,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00842","84","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mucorales","f__Umbelopsidaceae","g__Umbelopsis","s__Umbelopsis_ovata","Otu00842",14,-0.9320546490018,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00876","78","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00876",14,-0.9320546490018,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00891","76","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00891",14,-0.9320546490018,0,"Peripheral","Rhizosphere","Maxifort"
"Otu01349","33","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Kockovaella",NA,"Otu01349",14,-0.9320546490018,0,"Peripheral","Rhizosphere","Maxifort"
"Otu001641","1586","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00164",14,-0.9320546490018,0.5,"Peripheral","Rhizosphere","Maxifort"
"Otu001801","1337","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Basidiobolales","f__Basidiobolaceae","g__Basidiobolus","s__Basidiobolus_magnus","Otu00180",14,-0.9320546490018,0.625,"Connector","Rhizosphere","Maxifort"
"Otu000252","15343","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00025",14,-0.24854790640048,0,"Peripheral","Rhizosphere","Maxifort"
"Otu003162","512","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mucorales","f__Umbelopsidaceae","g__Umbelopsis","s__Umbelopsis_ovata","Otu00316",14,-0.24854790640048,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00512","227","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__Coprinopsis_strossmayeri","Otu00512",14,-0.24854790640048,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00121","2192","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Boletales","f__Paxillaceae","g__Hydnomerulius","s__Hydnomerulius_pinastri","Otu00121",14,0.43495883620084,0,"Peripheral","Rhizosphere","Maxifort"
"Otu001822","1325","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__unclassified_Sporidiobolales","g__unclassified_Sporidiobolales","s__Sporidiobolales_sp","Otu00182",14,0.43495883620084,0,"Peripheral","Rhizosphere","Maxifort"
"Otu003601","409","k__Fungi","p__Rozellomycota","c__unclassified_Rozellomycota","o__unclassified_Rozellomycota","f__unclassified_Rozellomycota","g__unclassified_Rozellomycota","s__Rozellomycota_sp","Otu00360",14,0.43495883620084,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00395","355","k__Fungi","p__Basidiomycota","c__Basidiomycota_class_Incertae_sedis","o__Malasseziales","f__Malasseziales_family_Incertae_sedis","g__Malassezia","s__Malassezia_sympodialis","Otu00395",14,0.43495883620084,0,"Peripheral","Rhizosphere","Maxifort"
"Otu002901","610","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_terrestris","Otu00290",14,0.43495883620084,0.375,"Peripheral","Rhizosphere","Maxifort"
"Otu000463","6692","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00046",14,0.43495883620084,0.56,"Peripheral","Rhizosphere","Maxifort"
"Otu001582","1673","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Trichosporon","s__Trichosporon_gamsii","Otu00158",14,0.43495883620084,0.56,"Peripheral","Rhizosphere","Maxifort"
"Otu00166","1571","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Boletales","f__Paxillaceae","g__Hydnomerulius","s__Hydnomerulius_pinastri","Otu00166",14,1.80197232140348,0.277777777777778,"Peripheral","Rhizosphere","Maxifort"
"Otu000043","87928","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00004",14,1.80197232140348,0.567901234567901,"Peripheral","Rhizosphere","Maxifort"
"Otu001613","1635","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideomycetes_order_Incertae_sedis","f__Pseudeurotiaceae","g__Pseudogymnoascus","s__Pseudogymnoascus_roseus","Otu00161",14,2.4854790640048,0.636678200692042,"Connector","Rhizosphere","Maxifort"
"Otu000282","11962","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_terreus","Otu00028",15,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00186","1277","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_sp","Otu00186",15,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu000923","3244","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00092",16,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu004301","301","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__unclassified_Pleosporaceae","s__Pleosporaceae_sp","Otu00430",16,0,0,"Peripheral","Rhizosphere","Maxifort"
"Otu00117","2255","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__Coprinopsis_pachyderma","Otu00117",17,0,0,"Peripheral","Rhizosphere","Maxifort"
